event-id,visible,timestamp,x,y,acceleration-x,acceleration-y,acceleration-z,gps:activity-count,comments,external-temperature,gps:satellite-count,ground-speed,gsm:gsm-signal-strength,height-above-ellipsoid,import-marked-outlier,mw:activity-count,tag-voltage,transmission-timestamp,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
8045461504,TRUE,06:00.0,-121.945783,38.113133,,,,,DRIB61,23,,,,,FALSE,,3860,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592416.3179,4218892.279,10N
8045461505,TRUE,00:00.0,-121.945049,38.11385,,,,,DRIB61,28,,,,,FALSE,,3860,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592479.7604,4218972.568,10N
8045461506,TRUE,00:00.0,-121.945849,38.118766,,,,,DRIB61,25,,,,,FALSE,,3860,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592403.433,4219517.244,10N
8045461507,TRUE,00:00.0,-121.941916,38.116682,,,,,DRIB61,27,,,,,FALSE,,3860,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592750.8326,4219289.929,10N
8045461508,TRUE,03:00.0,-121.932416,38.11355,,,,,DRIB61,34,,,,,FALSE,,3830,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",593587.6157,4218951.943,10N
8045461509,TRUE,00:00.0,-121.932382,38.113566,,,,,DRIB61,32,,,,,FALSE,,3830,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",593590.5759,4218953.752,10N
8045461510,TRUE,00:00.0,-121.949166,38.116433,,,,,DRIB61,26,,,,,FALSE,,3830,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592115.5988,4219255.08,10N
8045461511,TRUE,00:00.0,-121.949599,38.117649,,,,,DRIB61,36,,,,,FALSE,,3830,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592076.1142,4219389.576,10N
8055333746,TRUE,00:00.0,-121.948816,38.1162,,,,,DRIB61,26,,,,,FALSE,,3830,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592146.5733,4219229.574,10N
8055333747,TRUE,01:00.0,-121.946299,38.112483,,,,,DRIB61,21,,,,,FALSE,,3830,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592371.9011,4218819.642,10N
8055333748,TRUE,00:00.0,-121.930199,38.111283,,,,,DRIB61,22,,,,,FALSE,,3830,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",593784.8692,4218702.637,10N
