event-id,visible,timestamp,location-long,location-lat,acceleration-x,acceleration-y,acceleration-z,gps:activity-count,comments,external-temperature,gps:satellite-count,ground-speed,gsm:gsm-signal-strength,height-above-ellipsoid,import-marked-outlier,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
6065424328,TRUE,00:00.0,-121.938249,38.109816,,,,,SIMP02,17,,,,,FALSE,4140,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6065424329,TRUE,00:00.0,-121.938383,38.109816,,,,,SIMP02,18,,,,,FALSE,4140,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6065424330,TRUE,00:00.0,-121.938366,38.109683,,,,,SIMP02,19,,,,,FALSE,4140,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6065424331,TRUE,00:00.0,-121.938099,38.1095,,,,,SIMP02,13,,,,,FALSE,4140,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6064047937,TRUE,02:00.0,-121.938399,38.110116,,,,,SIMP02,19,,,,,FALSE,4160,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6064047938,TRUE,00:00.0,-121.938416,38.109933,,,,,SIMP02,22,,,,,FALSE,4160,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6064047939,TRUE,00:00.0,-121.935633,38.112333,,,,,SIMP02,24,,,,,FALSE,4160,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6064047940,TRUE,00:00.0,-121.938416,38.109833,,,,,SIMP02,42,,,,,FALSE,4160,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6078567548,TRUE,07:00.0,-121.938349,38.10985,,,,,SIMP02,50,,,,,FALSE,4150,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6078567549,TRUE,00:00.0,-121.938449,38.109833,,,,,SIMP02,57,,,,,FALSE,4150,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6078567550,TRUE,00:00.0,-121.938433,38.1098,,,,,SIMP02,55,,,,,FALSE,4150,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6078567551,TRUE,00:00.0,-121.938416,38.109833,,,,,SIMP02,61,,,,,FALSE,4150,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6078567544,TRUE,02:00.0,-121.938416,38.109783,,,,,SIMP02,59,,,,,FALSE,4120,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6078567545,TRUE,00:00.0,-121.938399,38.1098,,,,,SIMP02,40,,,,,FALSE,4120,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6078567546,TRUE,00:00.0,-121.938416,38.109833,,,,,SIMP02,52,,,,,FALSE,4120,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6078567547,TRUE,00:00.0,-121.937499,38.11615,,,,,SIMP02,30,,,,,FALSE,4120,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6085035476,TRUE,00:00.0,-121.938433,38.11395,,,,,SIMP02,25,,,,,FALSE,4120,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6085035477,TRUE,00:00.0,-121.936883,38.10815,,,,,SIMP02,21,,,,,FALSE,4120,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6085035478,TRUE,00:00.0,-121.938366,38.109866,,,,,SIMP02,19,,,,,FALSE,4120,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6085035479,TRUE,00:00.0,-121.938066,38.1097,,,,,SIMP02,23,,,,,FALSE,4120,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6085035480,TRUE,00:00.0,-121.938133,38.109533,,,,,SIMP02,14,,,,,FALSE,4150,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6085035481,TRUE,00:00.0,-121.939466,38.109716,,,,,SIMP02,23,,,,,FALSE,4150,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6085035482,TRUE,00:00.0,-121.938166,38.10995,,,,,SIMP02,28,,,,,FALSE,4150,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6085035483,TRUE,00:00.0,-121.938816,38.109683,,,,,SIMP02,37,,,,,FALSE,4150,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6088995133,TRUE,02:00.0,-121.938399,38.1098,,,,,SIMP02,59,,,,,FALSE,4160,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6088995134,TRUE,00:00.0,-121.938449,38.109866,,,,,SIMP02,60,,,,,FALSE,4160,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6088995135,TRUE,00:00.0,-121.938716,38.110716,,,,,SIMP02,50,,,,,FALSE,4160,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6088995136,TRUE,00:00.0,-121.938399,38.109783,,,,,SIMP02,54,,,,,FALSE,4160,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6096356093,TRUE,00:00.0,-121.938916,38.110133,,,,,SIMP02,34,,,,,FALSE,4100,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
