event-id,visible,timestamp,x,y,acceleration-x,acceleration-y,acceleration-z,gps:activity-count,comments,external-temperature,gps:satellite-count,ground-speed,gsm:gsm-signal-strength,height-above-ellipsoid,import-marked-outlier,mw:activity-count,tag-voltage,transmission-timestamp,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
6572243762,TRUE,00:00.0,-121.937233,38.120382,,,,,FOWL36,21,,,,,FALSE,,3800,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593156.6508,4219705.168,10N
6573885116,TRUE,08:00.0,-121.929799,38.106683,,,,,FOWL36,28,,,,,FALSE,,3790,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593825.821,4218192.631,10N
6573885117,TRUE,00:00.0,-121.930966,38.106033,,,,,FOWL36,42,,,,,FALSE,,3790,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593724.3364,4218119.328,10N
6573885118,TRUE,00:00.0,-121.932466,38.114416,,,,,FOWL36,35,,,,,FALSE,,3790,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593582.1273,4219047.983,10N
6573885119,TRUE,00:00.0,-121.932282,38.11415,,,,,FOWL36,38,,,,,FALSE,,3790,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593598.5971,4219018.653,10N
6573885124,TRUE,02:00.0,-121.932532,38.114416,,,,,FOWL36,42,,,,,FALSE,,3780,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593576.3414,4219047.916,10N
6573885125,TRUE,00:00.0,-121.932582,38.1145,,,,,FOWL36,43,,,,,FALSE,,3780,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593571.851,4219057.186,10N
6573885126,TRUE,00:00.0,-121.932382,38.11425,,,,,FOWL36,46,,,,,FALSE,,3780,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593589.703,4219029.648,10N
6573885127,TRUE,00:00.0,-121.935783,38.120932,,,,,FOWL36,41,,,,,FALSE,,3780,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593283.054,4219767.652,10N
6573885120,TRUE,03:00.0,-121.937399,38.122216,,,,,FOWL36,43,,,,,FALSE,,3790,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593139.7696,4219908.5,10N
6573885121,TRUE,00:00.0,-121.944566,38.1043,,,,,FOWL36,39,,,,,FALSE,,3790,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",592534.1508,4217913.394,10N
6573885122,TRUE,00:00.0,-121.938849,38.121249,,,,,FOWL36,34,,,,,FALSE,,3790,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593013.8967,4219799.748,10N
6573885123,TRUE,00:00.0,-121.933032,38.138416,,,,,FOWL36,32,,,,,FALSE,,3790,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593501.8882,4221710.43,10N
6578083182,TRUE,00:00.0,-121.925732,38.127699,,,,,FOWL36,29,,,,,FALSE,,3790,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",594155.3982,4220528.663,10N
6578083183,TRUE,00:00.0,-121.933333,38.119799,,,,,FOWL36,26,,,,,FALSE,,3790,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593499.2576,4219644.401,10N
6578083184,TRUE,00:00.0,-121.934533,38.119149,,,,,FOWL36,29,,,,,FALSE,,3790,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593394.8961,4219571.069,10N
6578083185,TRUE,00:00.0,-121.934549,38.119149,,,,,FOWL36,32,,,,,FALSE,,3790,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593393.4935,4219571.053,10N
6583162066,TRUE,02:00.0,-121.928582,38.117449,,,,,FOWL36,24,,,,,FALSE,,3780,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593918.7309,4219388.444,10N
6583162067,TRUE,00:00.0,-121.928649,38.117466,,,,,FOWL36,25,,,,,FALSE,,3780,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593912.8359,4219390.263,10N
6583162068,TRUE,00:00.0,-121.928416,38.117132,,,,,FOWL36,27,,,,,FALSE,,3780,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593933.6887,4219353.438,10N
6583162069,TRUE,00:00.0,-121.936633,38.121016,,,,,FOWL36,35,,,,,FALSE,,3780,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593208.4391,4219776.118,10N
6583162062,TRUE,02:00.0,-121.939899,38.122566,,,,,FOWL36,38,,,,,FALSE,,3790,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",592920.1884,4219944.829,10N
6583162063,TRUE,00:00.0,-121.938899,38.120432,,,,,FOWL36,48,,,,,FALSE,,3790,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593010.5504,4219709.045,10N
6583162064,TRUE,00:00.0,-121.935949,38.118966,,,,,FOWL36,45,,,,,FALSE,,3790,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593271.0041,4219549.34,10N
6583162065,TRUE,00:00.0,-121.945066,38.123249,,,,,FOWL36,45,,,,,FALSE,,3790,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",592466.4156,4220015.453,10N
6583162070,TRUE,10:00.0,-121.944833,38.123549,,,,,FOWL36,32,,,,,FALSE,,3970,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",592486.4604,4220048.973,10N
6583162071,TRUE,00:00.0,-121.934633,38.119216,,,,,FOWL36,33,,,,,FALSE,,3970,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593386.0448,4219578.403,10N
6583162072,TRUE,00:00.0,-121.930882,38.106083,,,,,FOWL36,38,,,,,FALSE,,3970,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593731.6371,4218124.961,10N
6583162073,TRUE,01:00.0,-121.949683,38.10515,,,,,FOWL36,34,,,,,FALSE,,3970,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",592084.4436,4218002.62,10N
6586634789,TRUE,00:00.0,-121.949483,38.110766,,,,,FOWL36,32,,,,,FALSE,,3880,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",592094.9268,4218625.962,10N
6586634790,TRUE,00:00.0,-121.934766,38.119049,,,,,FOWL36,28,,,,,FALSE,,3880,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593374.5989,4219559.739,10N
6586634791,TRUE,00:00.0,-121.934816,38.119049,,,,,FOWL36,32,,,,,FALSE,,3880,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593370.216,4219559.688,10N
6586634792,TRUE,00:00.0,-121.949149,38.10525,,,,,FOWL36,26,,,,,FALSE,,3880,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",592131.1366,4218014.246,10N
6587891902,TRUE,07:00.0,-121.949099,38.1064,,,,,FOWL36,49,,,,,FALSE,,3960,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",592134.0759,4218141.898,10N
6587891903,TRUE,00:00.0,-121.948449,38.11025,,,,,FOWL36,38,,,,,FALSE,,3960,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",592186.2248,4218569.734,10N
6587891904,TRUE,00:00.0,-121.947199,38.110233,,,,,FOWL36,53,,,,,FALSE,,3960,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",592295.8328,4218569.09,10N
6587891905,TRUE,00:00.0,-121.945766,38.1096,,,,,FOWL36,41,,,,,FALSE,,3960,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",592422.2606,4218500.279,10N
6591665289,TRUE,00:00.0,-121.949883,38.1094,,,,,FOWL36,33,,,,,FALSE,,4040,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",592061.574,4218473.996,10N
6591665290,TRUE,00:00.0,-121.939266,38.103316,,,,,FOWL36,31,,,,,FALSE,,4040,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593000.0834,4217809.506,10N
6591665291,TRUE,00:00.0,-121.934266,38.114716,,,,,FOWL36,28,,,,,FALSE,,4040,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593423.9491,4219079.457,10N
6591665292,TRUE,00:00.0,-121.934433,38.11465,,,,,FOWL36,34,,,,,FALSE,,4040,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593409.3933,4219071.966,10N
6593885613,TRUE,08:00.0,-121.945733,38.120982,,,,,FOWL36,19,,,,,FALSE,,4090,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",592410.8082,4219763.245,10N
6593885614,TRUE,00:00.0,-121.930232,38.1049,,,,,FOWL36,28,,,,,FALSE,,4090,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593790.1381,4217994.354,10N
6593885615,TRUE,00:00.0,-121.929266,38.107183,,,,,FOWL36,37,,,,,FALSE,,4090,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593871.9112,4218248.649,10N
6593885616,TRUE,00:00.0,-121.931149,38.106066,,,,,FOWL36,47,,,,,FALSE,,4090,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593708.2498,4218122.805,10N
6599724272,TRUE,00:00.0,-121.931049,38.106083,,,,,FOWL36,46,,,,,FALSE,,4090,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593716.9955,4218124.793,10N
6599724273,TRUE,00:00.0,-121.931166,38.106033,,,,,FOWL36,46,,,,,FALSE,,4090,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593706.8015,4218119.127,10N
6599724274,TRUE,00:00.0,-121.932266,38.106666,,,,,FOWL36,41,,,,,FALSE,,4090,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593609.5518,4218188.254,10N
6599724275,TRUE,01:00.0,-121.929299,38.107216,,,,,FOWL36,40,,,,,FALSE,,4090,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593868.9757,4218252.277,10N
